#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Physo157949	Physo108358	8207815	8189428	67593.Physo157949	67593.Physo108358	0	0	0	0	0.228	0	0	0	0.227
Physo134045	Physo129168	8197334	8193357	67593.Physo134045	67593.Physo129168	0	0	0	0	0.228	0	0	0	0.227
Physo135522	Physo130403	8198478	8194283	67593.Physo135522	67593.Physo130403	0	0	0	0	0.129	0	0	0.150	0.227
Physo109057	Physo108456	8189986	8189509	67593.Physo109057	67593.Physo108456	0	0	0	0	0	0.057	0	0.214	0.227
Physo129347	Physo108881	8193497	8189843	67593.Physo129347	67593.Physo108881	0	0	0	0	0	0.218	0	0.053	0.227
Physo135274	Physo108380	8198273	8189445	67593.Physo135274	67593.Physo108380	0	0	0	0	0.045	0.135	0	0.140	0.227
Physo133412	Physo132002	8196774	8195599	67593.Physo133412	67593.Physo132002	0	0	0	0	0.228	0	0	0	0.227
Physo109603	Physo108941	8190446	8189896	67593.Physo109603	67593.Physo108941	0.146	0	0	0	0	0	0	0.132	0.227
Physo131652	Physo109057	8195326	8189986	67593.Physo131652	67593.Physo109057	0	0	0	0	0.213	0.057	0	0	0.226
Physo111873	Physo109759	8190699	8190577	67593.Physo111873	67593.Physo109759	0.080	0	0	0	0.058	0.150	0	0.074	0.226
Physo133473	Physo128782	8196821	8193080	67593.Physo133473	67593.Physo128782	0	0	0	0	0.123	0.067	0	0.131	0.226
Physo111873	Physo109760	8190699	8190578	67593.Physo111873	67593.Physo109760	0.080	0	0	0	0.058	0.150	0	0.074	0.226
Physo135522	Physo135200	8198478	8198220	67593.Physo135522	67593.Physo135200	0	0	0	0	0.127	0.103	0	0.092	0.226
Physo130224	Physo108380	8194158	8189445	67593.Physo130224	67593.Physo108380	0	0	0	0	0.045	0.223	0	0	0.226
Physo156531	Physo135769	8207300	8198699	67593.Physo156531	67593.Physo135769	0	0	0	0	0.052	0.186	0	0.077	0.225
Physo130101	Physo109564	8194058	8190413	67593.Physo130101	67593.Physo109564	0	0	0	0	0.064	0.183	0	0.069	0.225
Physo139993	Physo130074	8202192	8194037	67593.Physo139993	67593.Physo130074	0	0	0	0	0.128	0.123	0	0.069	0.225
Physo156637	Physo136352	8207343	8199193	67593.Physo156637	67593.Physo136352	0.073	0	0	0	0.045	0.165	0	0.076	0.225
Physo156637	Physo141298	8207343	8203245	67593.Physo156637	67593.Physo141298	0.073	0	0	0	0.045	0.165	0	0.076	0.225
Physo136746	Physo134878	8199514	8197965	67593.Physo136746	67593.Physo134878	0	0	0	0	0.082	0.164	0	0.072	0.225
Physo156262	Physo123541	8207200	8191226	67593.Physo156262	67593.Physo123541	0	0	0	0	0.200	0	0	0.071	0.225
Physo135412	Physo131857	8198381	8195474	67593.Physo135412	67593.Physo131857	0	0	0	0	0.125	0.151	0	0	0.225
Physo143969	Physo135012	8205430	8198063	67593.Physo143969	67593.Physo135012	0	0	0	0	0.064	0.123	0	0.131	0.224
Physo155477	Physo109580	8206894	8190427	67593.Physo155477	67593.Physo109580	0	0	0	0	0.199	0	0	0.071	0.224
Physo141411	Physo134045	8203340	8197334	67593.Physo141411	67593.Physo134045	0	0	0	0	0.054	0.214	0	0	0.224
Physo133679	Physo122042	8196998	8191154	67593.Physo133679	67593.Physo122042	0	0	0	0	0.049	0.194	0	0.069	0.224
Physo157722	Physo132275	8207741	8195839	67593.Physo157722	67593.Physo132275	0	0	0	0	0.102	0.155	0	0.060	0.224
Physo129624	Physo109057	8193707	8189986	67593.Physo129624	67593.Physo109057	0	0	0	0	0.224	0	0	0	0.224
Physo141213	Physo139392	8203188	8201678	67593.Physo141213	67593.Physo139392	0	0	0	0	0.203	0.067	0	0	0.224
Physo141571	Physo122042	8203476	8191154	67593.Physo141571	67593.Physo122042	0	0	0	0	0.049	0.194	0	0.069	0.224
Physo155477	Physo108304	8206894	8189388	67593.Physo155477	67593.Physo108304	0	0	0	0	0.199	0	0	0.071	0.224
Physo145066	Physo128498	8206333	8192857	67593.Physo145066	67593.Physo128498	0	0	0	0	0.045	0.087	0	0.182	0.224
Physo135522	Physo108302	8198478	8189386	67593.Physo135522	67593.Physo108302	0	0	0	0	0.049	0.203	0	0.059	0.224
Physo139993	Physo108304	8202192	8189388	67593.Physo139993	67593.Physo108304	0	0	0	0	0.199	0	0	0.071	0.224
Physo139993	Physo109580	8202192	8190427	67593.Physo139993	67593.Physo109580	0	0	0	0	0.199	0	0	0.071	0.224
Physo135212	Physo122042	8198226	8191154	67593.Physo135212	67593.Physo122042	0	0	0	0	0.049	0.194	0	0.069	0.224
Physo143804	Physo108881	8205295	8189843	67593.Physo143804	67593.Physo108881	0	0	0	0	0.129	0.116	0	0.072	0.223
Physo128696	Physo127581	8193012	8192098	67593.Physo128696	67593.Physo127581	0	0	0	0	0.061	0.057	0	0.193	0.223
Physo136011	Physo131180	8198899	8194947	67593.Physo136011	67593.Physo131180	0	0	0	0	0.064	0.159	0	0.093	0.223
Physo139993	Physo123541	8202192	8191226	67593.Physo139993	67593.Physo123541	0	0	0	0	0.156	0.113	0	0.046	0.223
Physo141008	Physo138171	8203027	8200659	67593.Physo141008	67593.Physo138171	0	0	0	0	0.085	0.159	0	0.072	0.223
Physo156769	Physo108216	8207387	8189316	67593.Physo156769	67593.Physo108216	0	0	0	0	0	0.197	0	0.073	0.223
Physo137966	Physo108904	8200494	8189863	67593.Physo137966	67593.Physo108904	0.080	0	0	0	0	0	0	0.191	0.223
Physo140526	Physo128851	8202631	8193136	67593.Physo140526	67593.Physo128851	0.071	0	0	0	0.064	0.144	0	0.080	0.223
Physo130376	Physo128782	8194263	8193080	67593.Physo130376	67593.Physo128782	0	0	0	0	0.048	0.069	0	0.194	0.223
Physo131652	Physo108497	8195326	8189540	67593.Physo131652	67593.Physo108497	0	0	0	0	0.118	0	0	0.156	0.223
Physo156769	Physo137966	8207387	8200494	67593.Physo156769	67593.Physo137966	0.078	0	0	0	0	0	0	0.192	0.223
Physo115988	Physo109278	8190880	8190173	67593.Physo115988	67593.Physo109278	0	0	0.360	0.768	0.052	0.096	0	0.277	0.222
Physo131822	Physo129945	8195447	8193952	67593.Physo131822	67593.Physo129945	0	0	0	0	0	0.202	0	0.066	0.222
Physo131860	Physo129738	8195476	8193803	67593.Physo131860	67593.Physo129738	0	0	0	0	0.175	0.096	0	0	0.222
Physo155477	Physo131857	8206894	8195474	67593.Physo155477	67593.Physo131857	0	0	0	0	0.122	0.151	0	0	0.222
Physo142655	Physo135012	8204352	8198063	67593.Physo142655	67593.Physo135012	0	0	0	0	0.054	0.174	0	0.085	0.222
Physo145066	Physo142271	8206333	8204053	67593.Physo145066	67593.Physo142271	0	0	0	0	0.201	0	0	0.066	0.221
Physo157297	Physo129624	8207586	8193707	67593.Physo157297	67593.Physo129624	0	0	0	0	0.083	0.169	0	0.060	0.221
Physo129624	Physo108380	8193707	8189445	67593.Physo129624	67593.Physo108380	0	0	0	0	0.129	0.139	0	0.045	0.221
Physo145066	Physo135012	8206333	8198063	67593.Physo145066	67593.Physo135012	0	0	0	0	0.114	0.157	0	0	0.221
Physo140585	Physo108342	8202679	8189416	67593.Physo140585	67593.Physo108342	0	0	0	0	0	0	0	0.221	0.221
Physo135412	Physo134534	8198381	8197704	67593.Physo135412	67593.Physo134534	0	0	0	0	0.128	0.138	0	0.048	0.221
Physo143907	Physo130101	8205381	8194058	67593.Physo143907	67593.Physo130101	0	0	0	0	0	0.205	0	0.060	0.220
Physo145066	Physo128905	8206333	8193185	67593.Physo145066	67593.Physo128905	0	0	0	0	0.114	0.156	0	0	0.220
Physo140605	Physo129465	8202697	8193571	67593.Physo140605	67593.Physo129465	0	0	0	0	0.199	0	0	0.067	0.220
Physo128935	Physo122042	8193212	8191154	67593.Physo128935	67593.Physo122042	0	0	0	0	0.090	0.092	0	0.132	0.220
Physo142615	Physo130101	8204325	8194058	67593.Physo142615	67593.Physo130101	0	0	0	0	0	0.205	0	0.060	0.220
Physo109716	Physo109185	8190542	8190093	67593.Physo109716	67593.Physo109185	0.082	0	0	0	0.055	0.174	0	0	0.220
Physo133968	Physo108216	8197261	8189316	67593.Physo133968	67593.Physo108216	0	0	0	0	0.200	0	0	0.066	0.220
Physo137893	Physo135063	8200437	8198105	67593.Physo137893	67593.Physo135063	0.073	0	0	0	0.055	0	0	0.182	0.220
Physo143804	Physo136856	8205295	8199595	67593.Physo143804	67593.Physo136856	0	0	0	0	0.085	0.157	0	0.070	0.220
Physo133968	Physo132531	8197261	8196052	67593.Physo133968	67593.Physo132531	0	0	0	0	0.200	0	0	0.066	0.220
Physo157550	Physo137893	8207670	8200437	67593.Physo157550	67593.Physo137893	0.073	0	0	0	0.055	0	0	0.182	0.220
Physo155811	Physo130101	8207028	8194058	67593.Physo155811	67593.Physo130101	0	0	0	0	0	0.205	0	0.060	0.220
Physo145066	Physo129945	8206333	8193952	67593.Physo145066	67593.Physo129945	0	0	0	0	0.114	0.156	0	0	0.220
Physo135012	Physo129347	8198063	8193497	67593.Physo135012	67593.Physo129347	0	0	0	0	0.102	0.088	0	0.123	0.219
Physo157949	Physo143804	8207815	8205295	67593.Physo157949	67593.Physo143804	0	0	0	0	0.195	0.070	0	0	0.219
Physo156341	Physo140526	8207227	8202631	67593.Physo156341	67593.Physo140526	0	0	0	0	0.062	0.150	0	0.100	0.219
Physo129738	Physo108612	8193803	8189630	67593.Physo129738	67593.Physo108612	0	0	0	0	0.205	0.058	0	0	0.219
Physo139993	Physo108881	8202192	8189843	67593.Physo139993	67593.Physo108881	0	0	0	0	0.206	0.057	0	0	0.219
Physo131652	Physo109009	8195326	8189948	67593.Physo131652	67593.Physo109009	0	0	0	0	0	0.198	0	0.067	0.219
Physo143715	Physo109564	8205220	8190413	67593.Physo143715	67593.Physo109564	0	0	0	0	0.179	0.088	0	0	0.219
Physo133069	Physo132531	8196495	8196052	67593.Physo133069	67593.Physo132531	0	0	0	0	0	0.076	0	0.190	0.219
Physo143940	Physo108380	8205407	8189445	67593.Physo143940	67593.Physo108380	0	0	0	0	0.045	0.140	0	0.126	0.219
Physo129465	Physo127705	8193571	8192207	67593.Physo129465	67593.Physo127705	0	0	0	0	0.212	0	0	0.049	0.218
Physo109516	Physo108881	8190374	8189843	67593.Physo109516	67593.Physo108881	0	0	0	0	0.084	0	0	0.182	0.218
Physo129478	Physo124973	8193581	8191312	67593.Physo129478	67593.Physo124973	0	0	0	0	0.079	0.161	0	0.070	0.218
Physo141686	Physo132832	8203572	8196305	67593.Physo141686	67593.Physo132832	0	0	0	0	0	0	0	0.218	0.218
Physo137892	Physo108497	8200436	8189540	67593.Physo137892	67593.Physo108497	0	0	0	0	0.082	0.184	0	0	0.218
Physo141411	Physo108904	8203340	8189863	67593.Physo141411	67593.Physo108904	0.066	0	0	0	0	0	0	0.198	0.218
Physo143969	Physo135200	8205430	8198220	67593.Physo143969	67593.Physo135200	0	0	0	0	0.168	0.069	0	0.072	0.218
Physo135274	Physo132531	8198273	8196052	67593.Physo135274	67593.Physo132531	0	0	0	0	0.082	0.159	0	0.069	0.218
Physo133404	Physo109580	8196769	8190427	67593.Physo133404	67593.Physo109580	0	0	0	0	0.130	0.139	0	0	0.218
Physo133404	Physo108304	8196769	8189388	67593.Physo133404	67593.Physo108304	0	0	0	0	0.130	0.139	0	0	0.218
Physo135012	Physo131144	8198063	8194917	67593.Physo135012	67593.Physo131144	0	0	0	0	0.064	0.152	0	0.095	0.218
Physo135730	Physo108497	8198663	8189540	67593.Physo135730	67593.Physo108497	0	0	0	0	0.082	0.184	0	0	0.218
Physo136746	Physo128696	8199514	8193012	67593.Physo136746	67593.Physo128696	0	0	0	0	0.109	0.141	0	0.060	0.217
Physo139352	Physo129738	8201648	8193803	67593.Physo139352	67593.Physo129738	0	0	0	0	0.204	0.057	0	0	0.217
Physo157949	Physo128237	8207815	8192640	67593.Physo157949	67593.Physo128237	0	0	0	0	0.204	0.057	0	0	0.217
Physo133473	Physo128921	8196821	8193199	67593.Physo133473	67593.Physo128921	0	0	0	0	0	0.158	0	0.109	0.217
Physo131144	Physo130101	8194917	8194058	67593.Physo131144	67593.Physo130101	0	0	0	0	0	0.217	0	0	0.217
Physo145066	Physo134534	8206333	8197704	67593.Physo145066	67593.Physo134534	0	0	0	0	0.167	0	0	0.099	0.217
Physo145066	Physo108218	8206333	8189318	67593.Physo145066	67593.Physo108218	0	0	0	0	0.203	0.057	0	0	0.216
Physo145353	Physo108218	8206566	8189318	67593.Physo145353	67593.Physo108218	0	0	0	0	0	0	0	0.216	0.216
Physo157722	Physo142023	8207741	8203849	67593.Physo157722	67593.Physo142023	0	0	0	0	0.105	0.161	0	0	0.216
Physo111873	Physo109633	8190699	8190473	67593.Physo111873	67593.Physo109633	0	0	0.377	0.817	0.061	0.142	0	0.058	0.216
Physo132002	Physo128935	8195599	8193212	67593.Physo132002	67593.Physo128935	0	0	0	0	0.081	0.160	0	0.067	0.216
Physo143228	Physo128851	8204809	8193136	67593.Physo143228	67593.Physo128851	0	0	0	0	0	0.159	0	0.107	0.216
Physo131860	Physo128237	8195476	8192640	67593.Physo131860	67593.Physo128237	0	0	0	0	0.203	0	0	0.056	0.215
Physo133968	Physo129624	8197261	8193707	67593.Physo133968	67593.Physo129624	0	0	0	0	0.060	0.167	0	0.079	0.215
Physo139518	Physo128696	8201790	8193012	67593.Physo139518	67593.Physo128696	0	0	0	0	0	0.133	0	0.132	0.215
Physo142023	Physo108218	8203849	8189318	67593.Physo142023	67593.Physo108218	0	0	0	0	0.058	0.167	0	0.080	0.215
Physo128851	Physo122042	8193136	8191154	67593.Physo128851	67593.Physo122042	0	0	0	0	0.045	0.137	0	0.125	0.215
Physo143804	Physo131857	8205295	8195474	67593.Physo143804	67593.Physo131857	0	0	0	0	0.104	0.143	0	0.060	0.215
Physo156262	Physo109564	8207200	8190413	67593.Physo156262	67593.Physo109564	0	0	0	0	0.202	0.057	0	0	0.215
Physo129738	Physo108456	8193803	8189509	67593.Physo129738	67593.Physo108456	0	0	0	0	0.202	0.057	0	0	0.215
Physo133071	Physo131652	8196497	8195326	67593.Physo133071	67593.Physo131652	0	0	0	0	0	0	0	0.215	0.215
Physo133473	Physo128710	8196821	8193024	67593.Physo133473	67593.Physo128710	0	0	0	0	0.051	0.057	0	0.194	0.215
Physo136746	Physo109057	8199514	8189986	67593.Physo136746	67593.Physo109057	0	0	0	0	0.130	0.135	0	0	0.215
Physo155634	Physo108218	8206957	8189318	67593.Physo155634	67593.Physo108218	0	0	0	0	0.055	0.057	0	0.190	0.215
Physo141008	Physo129738	8203027	8193803	67593.Physo141008	67593.Physo129738	0	0	0	0	0.214	0	0	0	0.214
Physo156769	Physo135063	8207387	8198105	67593.Physo156769	67593.Physo135063	0.088	0	0	0	0.152	0	0	0.066	0.214
Physo128935	Physo128905	8193212	8193185	67593.Physo128935	67593.Physo128905	0	0	0	0	0.045	0.160	0	0.100	0.214
Physo139352	Physo108456	8201648	8189509	67593.Physo139352	67593.Physo108456	0	0	0	0	0.187	0	0	0.073	0.214
Physo128498	Physo108569	8192857	8189597	67593.Physo128498	67593.Physo108569	0	0	0	0	0	0.104	0	0.159	0.214
Physo129945	Physo128935	8193952	8193212	67593.Physo129945	67593.Physo128935	0	0	0	0	0.045	0.160	0	0.100	0.214
Physo133404	Physo109524	8196769	8190382	67593.Physo133404	67593.Physo109524	0	0	0	0	0.201	0.057	0	0	0.214
Physo156531	Physo136496	8207300	8199306	67593.Physo156531	67593.Physo136496	0	0	0	0	0	0.133	0	0.131	0.214
Physo135200	Physo131652	8198220	8195326	67593.Physo135200	67593.Physo131652	0	0	0	0	0.132	0.132	0	0	0.214
Physo145066	Physo132002	8206333	8195599	67593.Physo145066	67593.Physo132002	0	0	0	0	0.107	0.156	0	0	0.214
Physo131180	Physo108218	8194947	8189318	67593.Physo131180	67593.Physo108218	0	0	0	0	0.105	0.158	0	0	0.214
Physo109759	Physo109185	8190577	8190093	67593.Physo109759	67593.Physo109185	0.069	0	0	0	0	0	0	0.191	0.214
Physo129672	Physo124973	8193748	8191312	67593.Physo129672	67593.Physo124973	0	0	0.259	0.613	0.045	0.124	0	0.072	0.214
Physo109760	Physo109185	8190578	8190093	67593.Physo109760	67593.Physo109185	0.069	0	0	0	0	0	0	0.191	0.214
Physo155477	Physo139392	8206894	8201678	67593.Physo155477	67593.Physo139392	0	0	0	0	0.200	0.057	0	0	0.213
Physo137966	Physo135012	8200494	8198063	67593.Physo137966	67593.Physo135012	0	0	0	0	0.131	0	0	0.132	0.213
Physo131860	Physo122042	8195476	8191154	67593.Physo131860	67593.Physo122042	0	0	0	0	0	0.190	0	0.069	0.213
Physo135522	Physo131304	8198478	8195053	67593.Physo135522	67593.Physo131304	0	0	0	0	0	0.069	0	0.190	0.213
Physo141686	Physo130491	8203572	8194342	67593.Physo141686	67593.Physo130491	0	0	0	0	0	0	0	0.213	0.213
Physo115988	Physo108302	8190880	8189386	67593.Physo115988	67593.Physo108302	0	0	0	0	0	0	0	0.213	0.213
Physo141213	Physo130403	8203188	8194283	67593.Physo141213	67593.Physo130403	0	0	0	0	0.213	0	0	0	0.213
Physo140526	Physo130723	8202631	8194533	67593.Physo140526	67593.Physo130723	0	0	0	0	0.058	0.162	0	0.084	0.213
Physo141686	Physo130496	8203572	8194347	67593.Physo141686	67593.Physo130496	0	0	0	0	0	0	0	0.213	0.213
Physo139352	Physo108881	8201648	8189843	67593.Physo139352	67593.Physo108881	0	0	0	0	0.213	0	0	0	0.213
Physo139352	Physo108612	8201648	8189630	67593.Physo139352	67593.Physo108612	0	0	0	0	0.212	0	0	0	0.212
Physo135063	Physo130468	8198105	8194322	67593.Physo135063	67593.Physo130468	0	0	0	0	0.119	0.061	0	0.125	0.212
Physo143969	Physo129478	8205430	8193581	67593.Physo143969	67593.Physo129478	0	0	0	0	0.064	0.114	0	0.127	0.212
Physo109564	Physo108701	8190413	8189704	67593.Physo109564	67593.Physo108701	0	0	0	0	0.163	0.098	0	0	0.212
Physo142686	Physo131822	8204375	8195447	67593.Physo142686	67593.Physo131822	0	0	0	0	0	0	0	0.212	0.212
Physo131180	Physo109057	8194947	8189986	67593.Physo131180	67593.Physo109057	0	0	0	0	0.212	0	0	0	0.212
Physo155477	Physo108881	8206894	8189843	67593.Physo155477	67593.Physo108881	0	0	0	0	0.199	0.057	0	0	0.212
Physo144477	Physo137994	8205845	8200519	67593.Physo144477	67593.Physo137994	0	0	0	0	0	0.150	0	0.111	0.212
Physo135522	Physo129672	8198478	8193748	67593.Physo135522	67593.Physo129672	0	0	0	0	0.047	0.159	0	0.096	0.212
Physo144252	Physo143228	8205663	8204809	67593.Physo144252	67593.Physo143228	0	0	0	0	0	0.186	0	0.072	0.212
Physo135012	Physo129738	8198063	8193803	67593.Physo135012	67593.Physo129738	0	0	0	0	0	0.132	0	0.130	0.212
Physo128498	Physo124973	8192857	8191312	67593.Physo128498	67593.Physo124973	0	0	0	0	0	0.193	0	0.063	0.211
Physo135012	Physo128905	8198063	8193185	67593.Physo135012	67593.Physo128905	0	0	0	0	0	0.186	0	0.071	0.211
Physo155477	Physo109564	8206894	8190413	67593.Physo155477	67593.Physo109564	0	0	0	0	0.103	0.157	0	0	0.211
Physo108701	Physo108456	8189704	8189509	67593.Physo108701	67593.Physo108456	0	0	0	0	0.211	0	0	0	0.211
Physo157949	Physo108612	8207815	8189630	67593.Physo157949	67593.Physo108612	0	0	0	0	0.211	0	0	0	0.211
Physo155477	Physo109057	8206894	8189986	67593.Physo155477	67593.Physo109057	0	0	0	0	0.131	0	0	0.130	0.211
Physo144252	Physo124973	8205663	8191312	67593.Physo144252	67593.Physo124973	0	0	0	0	0.064	0.158	0	0.080	0.211
Physo140526	Physo130220	8202631	8194154	67593.Physo140526	67593.Physo130220	0.172	0	0	0	0	0.087	0	0	0.211
Physo155290	Physo129703	8206831	8193776	67593.Physo155290	67593.Physo129703	0	0	0	0.538	0.202	0	0	0.066	0.211
Physo136950	Physo128935	8199680	8193212	67593.Physo136950	67593.Physo128935	0	0	0	0	0.081	0.137	0	0.086	0.211
Physo156068	Physo115988	8207117	8190880	67593.Physo156068	67593.Physo115988	0	0	0.384	0.655	0.060	0	0	0.161	0.211
Physo135412	Physo109564	8198381	8190413	67593.Physo135412	67593.Physo109564	0	0	0	0	0.103	0.157	0	0	0.211
Physo139993	Physo109564	8202192	8190413	67593.Physo139993	67593.Physo109564	0	0	0	0	0.103	0.157	0	0	0.211
Physo135412	Physo109057	8198381	8189986	67593.Physo135412	67593.Physo109057	0	0	0	0	0.131	0	0	0.130	0.211
Physo140526	Physo137893	8202631	8200437	67593.Physo140526	67593.Physo137893	0.172	0	0	0	0	0.087	0	0	0.211
Physo135274	Physo108216	8198273	8189316	67593.Physo135274	67593.Physo108216	0	0	0	0	0.082	0.155	0	0.065	0.211
Physo143625	Physo139485	8205149	8201762	67593.Physo143625	67593.Physo139485	0	0	0	0	0.211	0	0	0	0.211
Physo157722	Physo155477	8207741	8206894	67593.Physo157722	67593.Physo155477	0	0	0	0	0.130	0.130	0	0	0.210
Physo141411	Physo136746	8203340	8199514	67593.Physo141411	67593.Physo136746	0	0	0	0	0.109	0.057	0	0.136	0.210
Physo128935	Physo108380	8193212	8189445	67593.Physo128935	67593.Physo108380	0	0	0	0	0.107	0.152	0	0	0.210
Physo157722	Physo135412	8207741	8198381	67593.Physo157722	67593.Physo135412	0	0	0	0	0.130	0.130	0	0	0.210
Physo134045	Physo129624	8197334	8193707	67593.Physo134045	67593.Physo129624	0.079	0	0	0	0.081	0.115	0	0.071	0.210
Physo130101	Physo108612	8194058	8189630	67593.Physo130101	67593.Physo108612	0	0	0	0	0.210	0	0	0	0.210
Physo136950	Physo128921	8199680	8193199	67593.Physo136950	67593.Physo128921	0	0	0	0	0	0.166	0	0.092	0.210
Physo157722	Physo139993	8207741	8202192	67593.Physo157722	67593.Physo139993	0	0	0	0	0.130	0.130	0	0	0.210
Physo141411	Physo123541	8203340	8191226	67593.Physo141411	67593.Physo123541	0.207	0	0	0	0.045	0	0	0	0.210
Physo139746	Physo133833	8201985	8197136	67593.Physo139746	67593.Physo133833	0	0	0	0	0	0.161	0	0.096	0.209
Physo133412	Physo129738	8196774	8193803	67593.Physo133412	67593.Physo129738	0	0	0	0	0.209	0	0	0	0.209
Physo136746	Physo132002	8199514	8195599	67593.Physo136746	67593.Physo132002	0	0	0	0	0.082	0.156	0	0.062	0.209
Physo140785	Physo132531	8202857	8196052	67593.Physo140785	67593.Physo132531	0	0	0	0	0.088	0.169	0	0	0.209
Physo133004	Physo108342	8196444	8189416	67593.Physo133004	67593.Physo108342	0	0	0	0	0.064	0	0	0.190	0.209
Physo130720	Physo129478	8194530	8193581	67593.Physo130720	67593.Physo129478	0	0	0	0	0.101	0.118	0	0.083	0.209
Physo134045	Physo108380	8197334	8189445	67593.Physo134045	67593.Physo108380	0	0	0	0	0.082	0.156	0	0.062	0.209
Physo130720	Physo108780	8194530	8189762	67593.Physo130720	67593.Physo108780	0	0	0	0	0	0.209	0	0	0.209
Physo136746	Physo134045	8199514	8197334	67593.Physo136746	67593.Physo134045	0	0	0	0	0.082	0.156	0	0.062	0.209
Physo132002	Physo108380	8195599	8189445	67593.Physo132002	67593.Physo108380	0	0	0	0	0.082	0.156	0	0.062	0.209
Physo143969	Physo130224	8205430	8194158	67593.Physo143969	67593.Physo130224	0	0	0	0	0.209	0	0	0	0.209
Physo158462	Physo133833	8208010	8197136	67593.Physo158462	67593.Physo133833	0	0	0	0	0	0.161	0	0.096	0.209
Physo156769	Physo141686	8207387	8203572	67593.Physo156769	67593.Physo141686	0.060	0	0	0	0.194	0	0	0	0.209
Physo142686	Physo128498	8204375	8192857	67593.Physo142686	67593.Physo128498	0	0	0	0	0	0.209	0	0	0.209
Physo130224	Physo108304	8194158	8189388	67593.Physo130224	67593.Physo108304	0	0	0	0	0.208	0	0	0	0.208
Physo157949	Physo139352	8207815	8201648	67593.Physo157949	67593.Physo139352	0	0	0	0	0.208	0	0	0	0.208
Physo122042	Physo119319	8191154	8191021	67593.Physo122042	67593.Physo119319	0	0	0	0	0.061	0.108	0	0.131	0.208
Physo130474	Physo129945	8194328	8193952	67593.Physo130474	67593.Physo129945	0	0	0	0	0	0.191	0	0.062	0.208
Physo143625	Physo140526	8205149	8202631	67593.Physo143625	67593.Physo140526	0	0	0	0	0.081	0.159	0	0.058	0.208
Physo143625	Physo108881	8205149	8189843	67593.Physo143625	67593.Physo108881	0	0	0	0	0.208	0	0	0	0.208
Physo139485	Physo128237	8201762	8192640	67593.Physo139485	67593.Physo128237	0	0	0	0	0.208	0	0	0	0.208
